Flight_Number;city_source;City_dest;Country_source;Country_dest
2222;Muscat;Abu Dhabi;Oman;United Arab Emirates
2222;Mandalay;Bangkok;Burma;Thailand
2222;Madinah;Abu Dhabi;Saudi Arabia;United Arab Emirates
2222;Melbourne;Abu Dhabi;Australia;United Arab Emirates
2222;Male;Abu Dhabi;Maldives;United Arab Emirates
2222;Male;Mattala;Maldives;Sri Lanka
2222;Manila;Abu Dhabi;Philippines;United Arab Emirates
2222;Marseille;Paris;France;France
2222;Minsk 2;Abu Dhabi;Belarus;United Arab Emirates
2222;New Orleans;New York;United States;United States
2222;Munich;Abu Dhabi;Germany;United Arab Emirates
2222;Milano;Abu Dhabi;Italy;United Arab Emirates
2222;Nairobi;Abu Dhabi;Kenya;United Arab Emirates
2222;Nagoya;Beijing;Japan;China
2222;Tokyo;Abu Dhabi;Japan;United Arab Emirates
2222;Porto;Amsterdam;Portugal;Netherlands
2222;Chicago;Atlanta;United States;United States
2222;Chicago;Abu Dhabi;United States;United Arab Emirates
2222;Chicago;New Orleans;United States;United States
2222;Chicago;Montreal;United States;Canada
2222;Chicago;Toronto;United States;Canada
2222;Bucharest;Rome;Romania;Italy
2222;Beijing;Abu Dhabi;China;United Arab Emirates
2222;Beijing;Nagoya;China;Japan
2222;Perth;Jakarta;Australia;Indonesia
2222;Peshawar;Abu Dhabi;Pakistan;United Arab Emirates
2222;Shanghai;Abu Dhabi;China;United Arab Emirates
2222;Porto Santo;Lisbon;Portugal;Portugal
2222;Riyadh;Abu Dhabi;Saudi Arabia;United Arab Emirates
2222;Sanaa;Abu Dhabi;Yemen;United Arab Emirates
2222;Mahe;Abu Dhabi;Seychelles;United Arab Emirates
2222;Ho Chi Minh City;Abu Dhabi;Vietnam;United Arab Emirates
2222;Singapore;Abu Dhabi;Singapore;United Arab Emirates
2222;Singapore;Brisbane;Singapore;Australia
2222;Sydney;Abu Dhabi;Australia;United Arab Emirates
2222;Trivandrum;Abu Dhabi;India;United Arab Emirates
2222;Tselinograd;Abu Dhabi;Kazakhstan;United Arab Emirates
2222;Berlin;Abu Dhabi;Germany;United Arab Emirates
2222;Montreal;Chicago;Canada;United States
2222;Toronto;Abu Dhabi;Canada;United Arab Emirates
2222;Toronto;Brussels;Canada;Belgium
2222;Toronto;Chicago;Canada;United States
2222;Zurich;Rome;Switzerland;Italy
2409;Amboseli National Park;Nairobi;Kenya;Kenya
2409;Kilimanjaro;Nairobi;Tanzania;Kenya
2409;Lamu;Nairobi;Kenya;Kenya
2409;Masai Mara;Nairobi;Kenya;Kenya
2409;Nanyuki;Samburu South;Kenya;Kenya
2409;Nanyuki;Nairobi;Kenya;Kenya
2409;Samburu South;Nanyuki;Kenya;Kenya
2409;Ukunda;Nairobi;Kenya;Kenya
2409;Nairobi;Kilimanjaro;Kenya;Tanzania
2409;Nairobi;Lamu;Kenya;Kenya
2409;Nairobi;Masai Mara;Kenya;Kenya
2409;Nairobi;Nanyuki;Kenya;Kenya
2409;Nairobi;Samburu South;Kenya;Kenya
2409;Nairobi;Ukunda;Kenya;Kenya
21012;Cabinda;Luanda;Angola;Angola
21012;Luanda;M'banza-congo;Angola;Angola
21012;Luanda;Soyo;Angola;Angola
21012;M'banza-congo;Luanda;Angola;Angola
21012;Soyo;Luanda;Angola;Angola
2420;Amsterdam;Leipzig;Netherlands;Germany
2420;Belgrade;Geneva;Serbia;Switzerland
2420;Bordeaux;Geneva;France;Switzerland
2420;Bolzano;Rome;Italy;Italy
2420;Paris;Leipzig;France;Germany
2420;Catania;Lampedusa;Italy;Italy
2420;Rome;Bolzano;Italy;Italy
2420;Rome;Geneva;Italy;Switzerland
2420;Florence;Geneva;Italy;Switzerland
2420;Florence;Zurich;Italy;Switzerland
2420;Geneva;Belgrade;Switzerland;Serbia
2420;Geneva;Bordeaux;Switzerland;France
2420;Geneva;Rome;Switzerland;Italy
2420;Geneva;Florence;Switzerland;Italy
2420;Geneva;Lugano;Switzerland;Switzerland
2420;Geneva;Stuttgart;Switzerland;Germany
2420;Geneva;Toulouse;Switzerland;France
2420;Geneva;Valencia;Switzerland;Spain
2420;Geneva;Zurich;Switzerland;Switzerland
2420;Leipzig;Amsterdam;Germany;Netherlands
2420;Leipzig;Paris;Germany;France
2420;Leipzig;Zurich;Germany;Switzerland
2420;Lampedusa;Catania;Italy;Italy
2420;Lampedusa;Palermo;Italy;Italy
2420;Lugano;Geneva;Switzerland;Switzerland
2420;Palermo;Lampedusa;Italy;Italy
2420;Palermo;Pantelleria;Italy;Italy
2420;Pantelleria;Palermo;Italy;Italy
2420;Pantelleria;Trapani;Italy;Italy
2420;Stuttgart;Geneva;Germany;Switzerland
2420;Toulouse;Geneva;France;Switzerland
2420;Trapani;Pantelleria;Italy;Italy
2420;Torino;Zurich;Italy;Switzerland
2420;Valencia;Geneva;Spain;Switzerland
2420;Zurich;Florence;Switzerland;Italy
2420;Zurich;Geneva;Switzerland;Switzerland
2420;Zurich;Leipzig;Switzerland;Germany
2420;Zurich;Torino;Switzerland;Italy
2468;Alliance;Chadron;United States;United States
2468;Alamosa;Denver;United States;United States
2468;Alamosa;Farmington;United States;United States
2468;Atlanta;Denver;United States;United States
2468;Atlanta;Trenton;United States;United States
2468;Watertown;Pierre;United States;United States
2468;Austin;Denver;United States;United States
2468;Bismarck;Denver;United States;United States
2468;Branson;Denver;United States;United States
2468;Bloomington;Denver;United States;United States
2468;Bloomington;Orlando;United States;United States
2468;Nashville;Denver;United States;United States
2468;Nashville;Trenton;United States;United States
2468;Bozeman;Denver;United States;United States
2468;Chadron;Denver;United States;United States
2468;Cedar Rapids;Denver;United States;United States
2468;Cleveland;Cancun;United States;Mexico
2468;Cleveland;Denver;United States;United States
2468;Cleveland;Punta Cana;United States;Dominican Republic
2468;Cleveland;Trenton;United States;United States
2468;Charlotte;Trenton;United States;United States
2468;Cancun;Cleveland;Mexico;United States
2468;Cancun;Denver;Mexico;United States
2468;Cancun;Kansas City;Mexico;United States
2468;Cancun;Philadelphia;Mexico;United States
2468;Cancun;Pittsburgh;Mexico;United States
2468;Cancun;St. Louis;Mexico;United States
2468;Cincinnati;Denver;United States;United States
2468;Cincinnati;Trenton;United States;United States
2468;Cheyenne;Denver;United States;United States
2468;Cheyenne;Worland;United States;United States
2468;Cozumel;Denver;Mexico;United States
2468;Washington;Denver;United States;United States
2468;Dodge City;Denver;United States;United States
2468;Dodge City;Liberal;United States;United States
2468;Denver;Alliance;United States;United States
2468;Denver;Alamosa;United States;United States
2468;Denver;Atlanta;United States;United States
2468;Denver;Austin;United States;United States
2468;Denver;Bismarck;United States;United States
2468;Denver;Branson;United States;United States
2468;Denver;Bloomington;United States;United States
2468;Denver;Nashville;United States;United States
2468;Denver;Bozeman;United States;United States
2468;Denver;Cedar Rapids;United States;United States
2468;Denver;Cleveland;United States;United States
2468;Denver;Cancun;United States;Mexico
2468;Denver;Cincinnati;United States;United States
2468;Denver;Cheyenne;United States;United States
2468;Denver;Cozumel;United States;Mexico
2468;Denver;Washington;United States;United States
2468;Denver;Dallas-Fort Worth;United States;United States
2468;Denver;Des Moines;United States;United States
2468;Denver;Detroit;United States;United States
2468;Denver;Eugene;United States;United States
2468;Denver;Fargo;United States;United States
2468;Denver;Fresno;United States;United States
2468;Denver;Fort Lauderdale;United States;United States
2468;Denver;Farmington;United States;United States
2468;Denver;Sioux Falls;United States;United States
2468;Denver;Spokane;United States;United States
2468;Denver;Greensboro;United States;United States
2468;Denver;Houston;United States;United States
2468;Denver;Wilmington;United States;United States
2468;Denver;Indianapolis;United States;United States
2468;Denver;Las Vegas;United States;United States
2468;Denver;Los Angeles;United States;United States
2468;Denver;New York;United States;United States
2468;Denver;Liberia;United States;Costa Rica
2468;Denver;Little Rock;United States;United States
2468;Denver;Kansas City;United States;United States
2468;Denver;Orlando;United States;United States
2468;Denver;Harrisburg;United States;United States
2468;Denver;Chicago;United States;United States
2468;Denver;Memphis;United States;United States
2468;Denver;Milwaukee;United States;United States
2468;Denver;Minot;United States;United States
2468;Denver;Madison;United States;United States
2468;Denver;Minneapolis;United States;United States
2468;Denver;New Orleans;United States;United States
2468;Denver;Oklahoma City;United States;United States
2468;Denver;Omaha;United States;United States
2468;Denver;Portland;United States;United States
2468;Denver;Newport News;United States;United States
2468;Denver;Phoenix;United States;United States
2468;Denver;Pierre;United States;United States
2468;Denver;Palm Springs;United States;United States
2468;Denver;Puerto Vallarta;United States;Mexico
2468;Denver;Fort Myers;United States;United States
2468;Denver;San Diego;United States;United States
2468;Denver;Santa Barbara;United States;United States
2468;Denver;Seattle;United States;United States
2468;Denver;San Francisco;United States;United States
2468;Denver;San Jose Del Cabo;United States;Mexico
2468;Denver;San Jose;United States;Costa Rica
2468;Denver;Salt Lake City;United States;United States
2468;Denver;Santa Ana;United States;United States
2468;Denver;St. Louis;United States;United States
2468;Denver;Tampa;United States;United States
2468;Denver;Knoxville;United States;United States
2468;Dallas-Fort Worth;Denver;United States;United States
2468;Des Moines;Denver;United States;United States
2468;Detroit;Denver;United States;United States
2468;Detroit;Wilmington;United States;United States
2468;Detroit;Trenton;United States;United States
2468;Eugene;Denver;United States;United States
2468;Fargo;Denver;United States;United States
2468;Fresno;Denver;United States;United States
2468;Fort Lauderdale;Denver;United States;United States
2468;Fort Lauderdale;Trenton;United States;United States
2468;Farmington;Alamosa;United States;United States
2468;Farmington;Denver;United States;United States
2468;Farmington;Show Low;United States;United States
2468;Sioux Falls;Denver;United States;United States
2468;Spokane;Denver;United States;United States
2468;Greensboro;Denver;United States;United States
2468;Huron;Pierre;United States;United States
2468;Houston;Denver;United States;United States
2468;;Page;;United States
2468;Wilmington;Denver;United States;United States
2468;Wilmington;Detroit;United States;United States
2468;Wilmington;Orlando;United States;United States
2468;Wilmington;Chicago;United States;United States
2468;Wilmington;Fort Myers;United States;United States
2468;Wilmington;Tampa;United States;United States
2468;Indianapolis;Denver;United States;United States
2468;Indianapolis;Trenton;United States;United States
2468;Las Vegas;Denver;United States;United States
2468;Los Angeles;Denver;United States;United States
2468;Los Angeles;;United States;
2468;Liberal;Dodge City;United States;United States
2468;Liberal;Denver;United States;United States
2468;New York;Denver;United States;United States
2468;Liberia;Denver;Costa Rica;United States
2468;Little Rock;Denver;United States;United States
2468;Montego Bay;Chicago;Jamaica;United States
2468;Montego Bay;St. Louis;Jamaica;United States
2468;Kansas City;Cancun;United States;Mexico
2468;Kansas City;Denver;United States;United States
2468;Orlando;Bloomington;United States;United States
2468;Orlando;Denver;United States;United States
2468;Orlando;Wilmington;United States;United States
2468;Orlando;Harrisburg;United States;United States
2468;Orlando;Trenton;United States;United States
2468;Harrisburg;Denver;United States;United States
2468;Harrisburg;Orlando;United States;United States
2468;Chicago;Denver;United States;United States
2468;Chicago;Wilmington;United States;United States
2468;Chicago;Trenton;United States;United States
2468;Memphis;Denver;United States;United States
2468;Milwaukee;Denver;United States;United States
2468;Minot;Denver;United States;United States
2468;Madison;Denver;United States;United States
2468;Minneapolis;Denver;United States;United States
2468;New Orleans;Denver;United States;United States
2468;Oklahoma City;Denver;United States;United States
2468;Omaha;Denver;United States;United States
2468;Chicago;Montego Bay;United States;Jamaica
2468;Chicago;Punta Cana;United States;Dominican Republic
2468;Chicago;Puerto Vallarta;United States;Mexico
2468;Chicago;San Jose Del Cabo;United States;Mexico
2468;Portland;Denver;United States;United States
2468;Page;Denver;United States;United States
2468;Newport News;Denver;United States;United States
2468;Philadelphia;Cancun;United States;Mexico
2468;Philadelphia;Punta Cana;United States;Dominican Republic
2468;Phoenix;Denver;United States;United States
2468;Phoenix;Show Low;United States;United States
2468;Pierre;Watertown;United States;United States
2468;Pierre;Denver;United States;United States
2468;Pierre;Huron;United States;United States
2468;Pittsburgh;Cancun;United States;Mexico
2468;Pittsburgh;Punta Cana;United States;Dominican Republic
2468;Palm Springs;Denver;United States;United States
2468;Punta Cana;Cleveland;Dominican Republic;United States
2468;Punta Cana;Chicago;Dominican Republic;United States
2468;Punta Cana;Philadelphia;Dominican Republic;United States
2468;Punta Cana;Pittsburgh;Dominican Republic;United States
2468;Punta Cana;St. Louis;Dominican Republic;United States
2468;Puerto Vallarta;Denver;Mexico;United States
2468;Puerto Vallarta;Chicago;Mexico;United States
2468;Puerto Vallarta;St. Louis;Mexico;United States
2468;Raleigh-durham;Trenton;United States;United States
2468;Fort Myers;Denver;United States;United States
2468;Fort Myers;Wilmington;United States;United States
2468;Fort Myers;Trenton;United States;United States
2468;San Diego;Denver;United States;United States
2468;Santa Barbara;Denver;United States;United States
2468;Seattle;Denver;United States;United States
2468;San Francisco;Denver;United States;United States
2468;San Jose Del Cabo;Denver;Mexico;United States
2468;San Jose Del Cabo;Chicago;Mexico;United States
2468;San Jose;Denver;Costa Rica;United States
2468;Salt Lake City;Denver;United States;United States
2468;Santa Ana;Denver;United States;United States
2468;Show Low;Farmington;United States;United States
2468;Show Low;Phoenix;United States;United States
2468;St. Louis;Cancun;United States;Mexico
2468;St. Louis;Denver;United States;United States
2468;St. Louis;Montego Bay;United States;Jamaica
2468;St. Louis;Punta Cana;United States;Dominican Republic
2468;St. Louis;Puerto Vallarta;United States;Mexico
2468;Tampa;Denver;United States;United States
2468;Tampa;Wilmington;United States;United States
2468;Tampa;Trenton;United States;United States
2468;Trenton;Atlanta;United States;United States
2468;Trenton;Nashville;United States;United States
2468;Trenton;Cleveland;United States;United States
2468;Trenton;Charlotte;United States;United States
2468;Trenton;Cincinnati;United States;United States
2468;Trenton;Detroit;United States;United States
2468;Trenton;Fort Lauderdale;United States;United States
2468;Trenton;Indianapolis;United States;United States
2468;Trenton;Orlando;United States;United States
2468;Trenton;Chicago;United States;United States
2468;Trenton;Raleigh-durham;United States;United States
2468;Trenton;Fort Myers;United States;United States
2468;Trenton;Tampa;United States;United States
2468;Trenton;St. Augustine Airport;United States;United States
2468;Knoxville;Denver;United States;United States
2468;St. Augustine Airport;Trenton;United States;United States
2468;Worland;Cheyenne;United States;United States
1548;Malaga;Sofia;Spain;Bulgaria
1548;Amsterdam;Sofia;Netherlands;Bulgaria
1548;Athens;Sofia;Greece;Bulgaria
1548;Barcelona;Sofia;Spain;Bulgaria
1548;Bourgas;St. Petersburg;Bulgaria;Russia
1548;Bourgas;Sofia;Bulgaria;Bulgaria
1548;Bourgas;Moscow;Bulgaria;Russia
1548;Bourgas;Varna;Bulgaria;Bulgaria
1548;Brussels;Sofia;Belgium;Bulgaria
1548;Paris;Sofia;France;Bulgaria
1548;Rome;Sofia;Italy;Bulgaria
1548;Frankfurt;Sofia;Germany;Bulgaria
1548;Larnaca;Sofia;Cyprus;Bulgaria
1548;St. Petersburg;Bourgas;Russia;Bulgaria
1548;London;Sofia;United Kingdom;Bulgaria
1548;Madrid;Sofia;Spain;Bulgaria
1548;Milano;Sofia;Italy;Bulgaria
1548;Bucharest;Sofia;Romania;Bulgaria
1548;Paphos;Sofia;Cyprus;Bulgaria
1548;Palma de Mallorca;Sofia;Spain;Bulgaria
1548;Prague;Sofia;Czech Republic;Bulgaria
1548;Sofia;Malaga;Bulgaria;Spain
1548;Sofia;Amsterdam;Bulgaria;Netherlands
1548;Sofia;Athens;Bulgaria;Greece
1548;Sofia;Barcelona;Bulgaria;Spain
1548;Sofia;Bourgas;Bulgaria;Bulgaria
1548;Sofia;Brussels;Bulgaria;Belgium
1548;Sofia;Paris;Bulgaria;France
1548;Sofia;Rome;Bulgaria;Italy
1548;Sofia;Frankfurt;Bulgaria;Germany
1548;Sofia;Larnaca;Bulgaria;Cyprus
1548;Sofia;London;Bulgaria;United Kingdom
1548;Sofia;Madrid;Bulgaria;Spain
1548;Sofia;Milano;Bulgaria;Italy
1548;Sofia;Bucharest;Bulgaria;Romania
1548;Sofia;Paphos;Bulgaria;Cyprus
1548;Sofia;Palma de Mallorca;Bulgaria;Spain
1548;Sofia;Prague;Bulgaria;Czech Republic
1548;Sofia;Moscow;Bulgaria;Russia
1548;Sofia;Tel-aviv;Bulgaria;Israel
1548;Sofia;Berlin;Bulgaria;Germany
1548;Sofia;Varna;Bulgaria;Bulgaria
1548;Sofia;Vienna;Bulgaria;Austria
1548;Sofia;Warsaw;Bulgaria;Poland
1548;Sofia;Zurich;Bulgaria;Switzerland
1548;Moscow;Bourgas;Russia;Bulgaria
1548;Moscow;Sofia;Russia;Bulgaria
1548;Moscow;Varna;Russia;Bulgaria
1548;Tel-aviv;Sofia;Israel;Bulgaria
1548;Berlin;Sofia;Germany;Bulgaria
1548;Varna;Bourgas;Bulgaria;Bulgaria
1548;Varna;Sofia;Bulgaria;Bulgaria
1548;Varna;Moscow;Bulgaria;Russia
1548;Vienna;Sofia;Austria;Bulgaria
1548;Warsaw;Sofia;Poland;Bulgaria
1548;Zurich;Sofia;Switzerland;Bulgaria
4947;Guangzhou;Bangkok;China;Thailand
4947;Chiang Rai;Bangkok;Thailand;Thailand
4947;Chongqing;Bangkok;China;Thailand
4947;Chiang Mai;Bangkok;Thailand;Thailand
4947;Chiang Mai;Hat Yai;Thailand;Thailand
4947;Chiang Mai;Hangzhou;Thailand;China
4947;Chiang Mai;Hong Kong;Thailand;Hong Kong
4947;Chiang Mai;Phuket;Thailand;Thailand
4947;Chiang Mai;Krabi;Thailand;Thailand
4947;Chiang Mai;Macau;Thailand;Macau
4947;Changcha;Bangkok;China;Thailand
4947;Bangkok;Guangzhou;Thailand;China
4947;Bangkok;Chiang Rai;Thailand;Thailand
4947;Bangkok;Chongqing;Thailand;China
4947;Bangkok;Chiang Mai;Thailand;Thailand
4947;Bangkok;Changcha;Thailand;China
4947;Bangkok;Denpasar;Thailand;Indonesia
4947;Bangkok;Hanoi;Thailand;Vietnam
4947;Bangkok;Hat Yai;Thailand;Thailand
4947;Bangkok;Hangzhou;Thailand;China
4947;Bangkok;Hong Kong;Thailand;Hong Kong
4947;Bangkok;Phuket;Thailand;Thailand
4947;Bangkok;Krabi;Thailand;Thailand
4947;Bangkok;Khon Kaen;Thailand;Thailand
4947;Bangkok;Kunming;Thailand;China
4947;Bangkok;Nakhon Phanom;Thailand;Thailand
4947;Bangkok;Kuala Lumpur;Thailand;Malaysia
4947;Bangkok;Madras;Thailand;India
4947;Bangkok;Mandalay;Thailand;Burma
4947;Bangkok;Macau;Thailand;Macau
4947;Bangkok;Narathiwat;Thailand;Thailand
4947;Bangkok;Ninbo;Thailand;China
4947;Bangkok;Nakhon Si Thammarat;Thailand;Thailand
4947;Bangkok;Penang;Thailand;Malaysia
4947;Bangkok;Phitsanulok;Thailand;Thailand
4947;Bangkok;Phnom-penh;Thailand;Cambodia
4947;Bangkok;Siem-reap;Thailand;Cambodia
4947;Bangkok;Yangon;Thailand;Burma
4947;Bangkok;Ho Chi Minh City;Thailand;Vietnam
4947;Bangkok;Singapore;Thailand;Singapore
4947;Bangkok;Shenzhen;Thailand;China
4947;Bangkok;Trang;Thailand;Thailand
4947;Bangkok;Ubon Ratchathani;Thailand;Thailand
4947;Bangkok;Surat Thani;Thailand;Thailand
4947;Bangkok;Udon Thani;Thailand;Thailand
4947;Bangkok;Wuhan;Thailand;China
4947;Bangkok;Xi'an;Thailand;China
4947;Denpasar;Bangkok;Indonesia;Thailand
4947;Hanoi;Bangkok;Vietnam;Thailand
4947;Hat Yai;Chiang Mai;Thailand;Thailand
4947;Hat Yai;Bangkok;Thailand;Thailand
4947;Hangzhou;Chiang Mai;China;Thailand
4947;Hangzhou;Bangkok;China;Thailand
4947;Hong Kong;Chiang Mai;Hong Kong;Thailand
4947;Hong Kong;Bangkok;Hong Kong;Thailand
4947;Hong Kong;Phuket;Hong Kong;Thailand
4947;Phuket;Chiang Mai;Thailand;Thailand
4947;Phuket;Bangkok;Thailand;Thailand
4947;Phuket;Hong Kong;Thailand;Hong Kong
4947;Phuket;Singapore;Thailand;Singapore
4947;Phuket;Udon Thani;Thailand;Thailand
4947;Krabi;Chiang Mai;Thailand;Thailand
4947;Krabi;Bangkok;Thailand;Thailand
4947;Krabi;Singapore;Thailand;Singapore
4947;Khon Kaen;Bangkok;Thailand;Thailand
4947;Kunming;Bangkok;China;Thailand
4947;Nakhon Phanom;Bangkok;Thailand;Thailand
4947;Kuala Lumpur;Bangkok;Malaysia;Thailand
4947;Madras;Bangkok;India;Thailand
4947;Mandalay;Bangkok;Burma;Thailand
4947;Macau;Chiang Mai;Macau;Thailand
4947;Macau;Bangkok;Macau;Thailand
4947;Narathiwat;Bangkok;Thailand;Thailand
4947;Ninbo;Bangkok;China;Thailand
4947;Nakhon Si Thammarat;Bangkok;Thailand;Thailand
4947;Penang;Bangkok;Malaysia;Thailand
4947;Phitsanulok;Bangkok;Thailand;Thailand
4947;Phnom-penh;Bangkok;Cambodia;Thailand
4947;Siem-reap;Bangkok;Cambodia;Thailand
4947;Yangon;Bangkok;Burma;Thailand
4947;Ho Chi Minh City;Bangkok;Vietnam;Thailand
4947;Singapore;Bangkok;Singapore;Thailand
4947;Singapore;Phuket;Singapore;Thailand
4947;Singapore;Krabi;Singapore;Thailand
4947;Shenzhen;Bangkok;China;Thailand
4947;Trang;Bangkok;Thailand;Thailand
4947;Ubon Ratchathani;Bangkok;Thailand;Thailand
4947;Surat Thani;Bangkok;Thailand;Thailand
4947;Udon Thani;Bangkok;Thailand;Thailand
4947;Udon Thani;Phuket;Thailand;Thailand
4947;Wuhan;Bangkok;China;Thailand
4947;Xi'an;Bangkok;China;Thailand
4044;Chengdu;Kaohsiung;China;Taiwan
4044;Hefei;Taipei;China;Taiwan
4044;;Taipei;;Taiwan
4044;Kaohsiung;Chengdu;Taiwan;China
4044;Kaohsiung;Nanning;Taiwan;China
4044;Guiyang;Taipei;China;Taiwan
4044;Nanning;Kaohsiung;China;Taiwan
4044;Nanning;Taipei;China;Taiwan
4044;Shijiazhuang;Taipei;China;Taiwan
4044;Taipei;Hefei;Taiwan;China
4044;Taipei;;Taiwan;
4044;Taipei;Guiyang;Taiwan;China
4044;Taipei;Shijiazhuang;Taiwan;China
4044;Taipei;Nanning;Taiwan;China
4044;Taipei;Tianjin;Taiwan;China
4044;Taipei;Taiyuan;Taiwan;China
4044;Tianjin;Taipei;China;Taiwan
4044;Taiyuan;Taipei;China;Taiwan
125;Delhi;Kabul;India;Afghanistan
125;Delhi;Kandahar;India;Afghanistan
125;Dubai;Kabul;United Arab Emirates;Afghanistan
125;Dubai;Kandahar;United Arab Emirates;Afghanistan
125;Ankara;Istanbul;Turkey;Turkey
125;Baku;Kabul;Azerbaijan;Afghanistan
125;Baku;Moscow;Azerbaijan;Russia
125;Herat;Kabul;Afghanistan;Afghanistan
125;Jeddah;Kuwait;Saudi Arabia;Kuwait
125;Kabul;Delhi;Afghanistan;India
125;Kabul;Dubai;Afghanistan;United Arab Emirates
125;Kabul;Ankara;Afghanistan;Turkey
125;Kabul;Baku;Afghanistan;Azerbaijan
125;Kabul;Herat;Afghanistan;Afghanistan
125;Kabul;Kandahar;Afghanistan;Afghanistan
125;Kabul;Kuwait;Afghanistan;Kuwait
125;Kandahar;Delhi;Afghanistan;India
125;Kandahar;Dubai;Afghanistan;United Arab Emirates
125;Kandahar;Kabul;Afghanistan;Afghanistan
125;Kuwait;Jeddah;Kuwait;Saudi Arabia
125;Kuwait;Kabul;Kuwait;Afghanistan
